Freq.	V(n004)
4.02717034325426e+004	(-3.71390561499190e+001dB,1.67852291386792e+002°)
4.03645392967572e+004	(-3.70356144246431e+001dB,1.67789532590802e+002°)
4.04575891697409e+004	(-3.69316446265345e+001dB,1.67726111149606e+002°)
4.05508535448350e+004	(-3.68271403790047e+001dB,1.67662015360515e+002°)
4.06443329165179e+004	(-3.67220951952292e+001dB,1.67597233236502e+002°)
4.07380277804079e+004	(-3.66165024756104e+001dB,1.67531752497467e+002°)
4.08319386332658e+004	(-3.65103555051673e+001dB,1.67465560561188e+002°)
4.09260659729977e+004	(-3.64036474508498e+001dB,1.67398644533929e+002°)
4.10204102986573e+004	(-3.62963713587757e+001dB,1.67330991200692e+002°)
4.11149721104488e+004	(-3.61885201513862e+001dB,1.67262587015104e+002°)
4.12097519097296e+004	(-3.60800866245184e+001dB,1.67193418088921e+002°)
4.13047501990127e+004	(-3.59710634443917e+001dB,1.67123470181127e+002°)
4.13999674819696e+004	(-3.58614431445041e+001dB,1.67052728686608e+002°)
4.14954042634329e+004	(-3.57512181224365e+001dB,1.66981178624400e+002°)
4.15910610493988e+004	(-3.56403806365608e+001dB,1.66908804625463e+002°)
4.16869383470301e+004	(-3.55289228026496e+001dB,1.66835590919987e+002°)
4.17830366646587e+004	(-3.54168365903816e+001dB,1.66761521324183e+002°)
4.18793565117884e+004	(-3.53041138197419e+001dB,1.66686579226564e+002°)
4.19758983990973e+004	(-3.51907461573114e+001dB,1.66610747573658e+002°)
4.20726628384409e+004	(-3.50767251124413e+001dB,1.66534008855160e+002°)
4.21696503428547e+004	(-3.49620420333105e+001dB,1.66456345088473e+002°)
4.22668614265568e+004	(-3.48466881028582e+001dB,1.66377737802615e+002°)
4.23642966049506e+004	(-3.47306543345907e+001dB,1.66298168021469e+002°)
4.24619563946277e+004	(-3.46139315682550e+001dB,1.66217616246334e+002°)
4.25598413133708e+004	(-3.44965104653761e+001dB,1.66136062437751e+002°)
4.26579518801557e+004	(-3.43783815046510e+001dB,1.66053485996559e+002°)
4.27562886151550e+004	(-3.42595349771964e+001dB,1.65969865744156e+002°)
4.28548520397404e+004	(-3.41399609816420e+001dB,1.65885179901914e+002°)
4.29536426764851e+004	(-3.40196494190659e+001dB,1.65799406069713e+002°)
4.30526610491675e+004	(-3.38985899877640e+001dB,1.65712521203542e+002°)
4.31519076827729e+004	(-3.37767721778488e+001dB,1.65624501592130e+002°)
4.32513831034972e+004	(-3.36541852656693e+001dB,1.65535322832545e+002°)
4.33510878387493e+004	(-3.35308183080467e+001dB,1.65444959804727e+002°)
4.34510224171535e+004	(-3.34066601363179e+001dB,1.65353386644871e+002°)
4.35511873685532e+004	(-3.32816993501788e+001dB,1.65260576717629e+002°)
4.36515832240129e+004	(-3.31559243113209e+001dB,1.65166502587052e+002°)
4.37522105158215e+004	(-3.30293231368516e+001dB,1.65071135986207e+002°)
4.38530697774949e+004	(-3.29018836924903e+001dB,1.64974447785407e+002°)
4.39541615437787e+004	(-3.27735935855320e+001dB,1.64876407958967e+002°)
4.40554863506516e+004	(-3.26444401575677e+001dB,1.64776985550416e+002°)
4.41570447353275e+004	(-3.25144104769526e+001dB,1.64676148636078e+002°)
4.42588372362589e+004	(-3.23834913310123e+001dB,1.64573864286925e+002°)
4.43608643931395e+004	(-3.22516692179757e+001dB,1.64470098528623e+002°)
4.44631267469071e+004	(-3.21189303386239e+001dB,1.64364816299649e+002°)
4.45656248397466e+004	(-3.19852605876429e+001dB,1.64257981407390e+002°)
4.46683592150925e+004	(-3.18506455446691e+001dB,1.64149556482095e+002°)
4.47713304176325e+004	(-3.17150704650137e+001dB,1.64039502928566e+002°)
4.48745389933094e+004	(-3.15785202700538e+001dB,1.63927780875454e+002°)
4.49779854893250e+004	(-3.14409795372753e+001dB,1.63814349122022e+002°)
4.50816704541422e+004	(-3.13024324899547e+001dB,1.63699165082227e+002°)
4.51855944374884e+004	(-3.11628629864628e+001dB,1.63582184725960e+002°)
4.52897579903582e+004	(-3.10222545091762e+001dB,1.63463362517280e+002°)
4.53941616650165e+004	(-3.08805901529794e+001dB,1.63342651349461e+002°)
4.54988060150010e+004	(-3.07378526133403e+001dB,1.63220002476651e+002°)
4.56036915951257e+004	(-3.05940241739413e+001dB,1.63095365441950e+002°)
4.57088189614836e+004	(-3.04490866938475e+001dB,1.62968688001677e+002°)
4.58141886714494e+004	(-3.03030215941920e+001dB,1.62839916045593e+002°)
4.59198012836829e+004	(-3.01558098443584e+001dB,1.62708993512828e+002°)
4.60256573581317e+004	(-3.00074319476389e+001dB,1.62575862303240e+002°)
4.61317574560340e+004	(-2.98578679263461e+001dB,1.62440462183919e+002°)
4.62381021399221e+004	(-2.97070973063554e+001dB,1.62302730690521e+002°)
4.63446919736248e+004	(-2.95550991010539e+001dB,1.62162603023096e+002°)
4.64515275222710e+004	(-2.94018517946707e+001dB,1.62020011936064e+002°)
4.65586093522919e+004	(-2.92473333249631e+001dB,1.61874887621935e+002°)
4.66659380314249e+004	(-2.90915210652311e+001dB,1.61727157588372e+002°)
4.67735141287158e+004	(-2.89343918056328e+001dB,1.61576746528153e+002°)
4.68813382145225e+004	(-2.87759217337707e+001dB,1.61423576181539e+002°)
4.69894108605175e+004	(-2.86160864145203e+001dB,1.61267565190547e+002°)
4.70977326396912e+004	(-2.84548607690684e+001dB,1.61108628944562e+002°)
4.72063041263550e+004	(-2.82922190531301e+001dB,1.60946679416688e+002°)
4.73151258961440e+004	(-2.81281348343108e+001dB,1.60781624990203e+002°)
4.74241985260204e+004	(-2.79625809685791e+001dB,1.60613370274399e+002°)
4.75335225942764e+004	(-2.77955295758168e+001dB,1.60441815909071e+002°)
4.76430986805375e+004	(-2.76269520144089e+001dB,1.60266858356831e+002°)
4.77529273657650e+004	(-2.74568188548382e+001dB,1.60088389682359e+002°)
4.78630092322597e+004	(-2.72850998522475e+001dB,1.59906297317651e+002°)
4.79733448636648e+004	(-2.71117639179316e+001dB,1.59720463812218e+002°)
4.80839348449687e+004	(-2.69367790897228e+001dB,1.59530766567119e+002°)
4.81947797625086e+004	(-2.67601125012314e+001dB,1.59337077551610e+002°)
4.83058802039731e+004	(-2.65817303499052e+001dB,1.59139263001098e+002°)
4.84172367584057e+004	(-2.64015978638708e+001dB,1.58937183094965e+002°)
4.85288500162079e+004	(-2.62196792675242e+001dB,1.58730691612698e+002°)
4.86407205691419e+004	(-2.60359377458339e+001dB,1.58519635566650e+002°)
4.87528490103344e+004	(-2.58503354073302e+001dB,1.58303854809579e+002°)
4.88652359342791e+004	(-2.56628332457500e+001dB,1.58083181614968e+002°)
4.89778819368404e+004	(-2.54733911003157e+001dB,1.57857440227944e+002°)
4.90907876152560e+004	(-2.52819676146299e+001dB,1.57626446384417e+002°)
4.92039535681408e+004	(-2.50885201941757e+001dB,1.57390006795848e+002°)
4.93173803954893e+004	(-2.48930049624172e+001dB,1.57147918596806e+002°)
4.94310686986792e+004	(-2.46953767155108e+001dB,1.56899968752236e+002°)
4.95450190804747e+004	(-2.44955888756435e+001dB,1.56645933421041e+002°)
4.96592321450293e+004	(-2.42935934430344e+001dB,1.56385577272307e+002°)
4.97737084978893e+004	(-2.40893409466505e+001dB,1.56118652750102e+002°)
4.98884487459969e+004	(-2.38827803937112e+001dB,1.55844899282441e+002°)
5.00034534976935e+004	(-2.36738592180801e+001dB,1.55564042429571e+002°)
5.01187233627229e+004	(-2.34625232276749e+001dB,1.55275792966245e+002°)
5.02342589522343e+004	(-2.32487165510618e+001dB,1.54979845892189e+002°)
5.03500608787861e+004	(-2.30323815834455e+001dB,1.54675879364353e+002°)
5.04661297563484e+004	(-2.28134589323171e+001dB,1.54363553543939e+002°)
5.05824662003070e+004	(-2.25918873630835e+001dB,1.54042509350525e+002°)
5.06990708274660e+004	(-2.23676037450773e+001dB,1.53712367114825e+002°)
5.08159442560516e+004	(-2.21405429984289e+001dB,1.53372725120815e+002°)
5.09330871057151e+004	(-2.19106380423898e+001dB,1.53023158027032e+002°)
5.10504999975362e+004	(-2.16778197458146e+001dB,1.52663215155868e+002°)
5.11681835540263e+004	(-2.14420168806527e+001dB,1.52292418638563e+002°)
5.12861383991320e+004	(-2.12031560794749e+001dB,1.51910261402407e+002°)
5.14043651582381e+004	(-2.09611617982573e+001dB,1.51516204985366e+002°)
5.15228644581711e+004	(-2.07159562858851e+001dB,1.51109677161882e+002°)
5.16416369272026e+004	(-2.04674595621223e+001dB,1.50690069362076e+002°)
5.17606831950522e+004	(-2.02155894061247e+001dB,1.50256733864880e+002°)
5.18800038928915e+004	(-1.99602613579708e+001dB,1.49808980743842e+002°)
5.19995996533470e+004	(-1.97013887361508e+001dB,1.49346074542391e+002°)
5.21194711105035e+004	(-1.94388826745083e+001dB,1.48867230653328e+002°)
5.22396188999074e+004	(-1.91726521827829e+001dB,1.48371611375165e+002°)
5.23600436585704e+004	(-1.89026042356767e+001dB,1.47858321615704e+002°)
5.24807460249726e+004	(-1.86286438962833e+001dB,1.47326404211050e+002°)
5.26017266390660e+004	(-1.83506744808010e+001dB,1.46774834826025e+002°)
5.27229861422776e+004	(-1.80685977727336e+001dB,1.46202516399880e+002°)
5.28445251775134e+004	(-1.77823142962927e+001dB,1.45608273099433e+002°)
5.29663443891611e+004	(-1.74917236605040e+001dB,1.44990843740290e+002°)
5.30884444230941e+004	(-1.71967249876216e+001dB,1.44348874636180e+002°)
5.32108259266747e+004	(-1.68972174419350e+001dB,1.43680911836604e+002°)
5.33334895487574e+004	(-1.65931008779625e+001dB,1.42985392714712e+002°)
5.34564359396924e+004	(-1.62842766304338e+001dB,1.42260636870920e+002°)
5.35796657513294e+004	(-1.59706484724473e+001dB,1.41504836324102e+002°)
5.37031796370205e+004	(-1.56521237728145e+001dB,1.40716044972196e+002°)
5.38269782516240e+004	(-1.53286148889554e+001dB,1.39892167318932e+002°)
5.39510622515080e+004	(-1.50000408378521e+001dB,1.39030946484898e+002°)
5.40754322945533e+004	(-1.46663292945524e+001dB,1.38129951551158e+002°)
5.42000890401576e+004	(-1.43274189755688e+001dB,1.37186564325007e+002°)
5.43250331492385e+004	(-1.39832624731971e+001dB,1.36197965673337e+002°)
5.44502652842373e+004	(-1.36338296161696e+001dB,1.35161121643736e+002°)
5.45757861091222e+004	(-1.32791114418899e+001dB,1.34072769691923e+002°)
5.47015962893923e+004	(-1.29191248753199e+001dB,1.32929405462547e+002°)
5.48276964920805e+004	(-1.25539182186296e+001dB,1.31727270736008e+002°)
5.49540873857576e+004	(-1.21835775628106e+001dB,1.30462343364999e+002°)
5.50807696405354e+004	(-1.18082342358247e+001dB,1.29130330289710e+002°)
5.52077439280708e+004	(-1.14280733989694e+001dB,1.27726665049023e+002°)
5.53350109215687e+004	(-1.10433438904244e+001dB,1.26246511603848e+002°)
5.54625712957861e+004	(-1.06543693875436e+001dB,1.24684776761902e+002°)
5.55904257270354e+004	(-1.02615609109884e+001dB,1.23036134037273e+002°)
5.57185748931880e+004	(-9.86543061617589e+000dB,1.21295062377280e+002°)
5.58470194736781e+004	(-9.46660670104755e+000dB,1.19455903807575e+002°)
5.59757601495060e+004	(-9.06584909301194e+000dB,1.17512944618562e+002°)
5.61047976032420e+004	(-8.66406535142099e+000dB,1.15460525134569e+002°)
5.62341325190299e+004	(-8.26232592700190e+000dB,1.13293183210074e+002°)
5.63637655825904e+004	(-7.86187755485556e+000dB,1.11005836158652e+002°)
5.64936974812252e+004	(-7.46415313424147e+000dB,1.08594004549810e+002°)
5.66239289038202e+004	(-7.07077599844313e+000dB,1.06054078869972e+002°)
5.67544605408496e+004	(-6.68355606330967e+000dB,1.03383626105643e+002°)
5.68852930843790e+004	(-6.30447506247029e+000dB,1.00581727641499e+002°)
5.70164272280696e+004	(-5.93565806769942e+000dB,9.76493325002720e+001°)
5.71478636671815e+004	(-5.57932891742899e+000dB,9.45896013577200e+001°)
5.72796030985777e+004	(-5.23774819137472e+000dB,9.14082080491511e+001°)
5.74116462207276e+004	(-4.91313406811776e+000dB,8.81135582656076e+001°)
5.75439937337105e+004	(-4.60756874191727e+000dB,8.47168822150979e+001°)
5.76766463392199e+004	(-4.32289580610436e+000dB,8.12321616866092e+001°)
5.78096047405666e+004	(-4.06061665318132e+000dB,7.76758639515111e+001°)
5.79428696426829e+004	(-3.82179584477372e+000dB,7.40664752883661e+001°)
5.80764417521259e+004	(-3.60698590816694e+000dB,7.04238531822682e+001°)
5.82103217770819e+004	(-3.41618068716995e+000dB,6.67684435544335e+001°)
5.83445104273692e+004	(-3.24880322343392e+000dB,6.31204314938751e+001°)
5.84790084144428e+004	(-3.10372970738828e+000dB,5.94989052354239e+001°)
5.86138164513975e+004	(-2.97934626076304e+000dB,5.59211104987239e+001°)
5.87489352529723e+004	(-2.87363125267643e+000dB,5.24018564811497e+001°)
5.88843655355535e+004	(-2.78425333202461e+000dB,4.89531099854257e+001°)
5.90201080171791e+004	(-2.70867472843983e+000dB,4.55837864718913e+001°)
5.91561634175420e+004	(-2.64425046236080e+000dB,4.22997221783786e+001°)
5.92925324579946e+004	(-2.58831636825366e+000dB,3.91037939013226e+001°)
5.94292158615518e+004	(-2.53826159308941e+000dB,3.59961440756867e+001°)
5.95662143528956e+004	(-2.49158388352490e+000dB,3.29744676675561e+001°)
5.97035286583782e+004	(-2.44592812400853e+000dB,3.00343219682707e+001°)
5.98411595060265e+004	(-2.39911006855930e+000dB,2.71694281168034e+001°)
5.99791076255455e+004	(-2.34912803956490e+000dB,2.43719418554132e+001°)
6.01173737483223e+004	(-2.29416567582746e+000dB,2.16326790853056e+001°)
6.02559586074303e+004	(-2.23258876852547e+000dB,1.89412883878887e+001°)
6.03948629376325e+004	(-2.16293899063697e+000dB,1.62863675463759e+001°)
6.05340874753858e+004	(-2.08392703521971e+000dB,1.36555243643656e+001°)
6.06736329588450e+004	(-1.99442742687669e+000dB,1.10353840731548e+001°)
6.08135001278662e+004	(-1.89347712266815e+000dB,8.41154678986154e+000°)
6.09536897240113e+004	(-1.78028001355879e+000dB,5.76849931956705e+000°)
6.10942024905516e+004	(-1.65421959850901e+000dB,3.08948661199238e+000°)
6.12350391724717e+004	(-1.51488244099096e+000dB,3.56349988750085e-001°)
6.13762005164738e+004	(-1.36209552678170e+000dB,-2.45065739954820e+000°)
6.15176872709812e+004	(-1.19598128848142e+000dB,-5.35306155689224e+000°)
6.16595001861425e+004	(-1.01703475495418e+000dB,-8.37433901508988e+000°)
6.18016400138359e+004	(-8.26227820533171e-001dB,-1.15400272637334e+001°)
6.19441075076724e+004	(-6.25145607394680e-001dB,-1.48777100804828e+001°)
6.20869034230006e+004	(-4.16158581274963e-001dB,-1.84167814974919e+001°)
6.22300285169102e+004	(-2.02630247954567e-001dB,-2.21878506004294e+001°)
6.23734835482362e+004	(1.08479343486866e-002dB,-2.62216027154844e+001°)
6.25172692775628e+004	(2.18217655282660e-001dB,-3.05468947259951e+001°)
6.26613864672278e+004	(4.11757559051792e-001dB,-3.51878639798704e+001°)
6.28058358813260e+004	(5.82007800377615e-001dB,-4.01599247923243e+001°)
6.29506182857139e+004	(7.17925103744236e-001dB,-4.54647837609350e+001°)
6.30957344480135e+004	(8.07391003750503e-001dB,-5.10850744622335e+001°)
6.32411851376161e+004	(8.38159195591667e-001dB,-5.69798395104792e+001°)
6.33869711256868e+004	(7.99213244833904e-001dB,-6.30826149897352e+001°)
6.35330931851685e+004	(6.82321324430105e-001dB,-6.93038376776798e+001°)
6.36795520907857e+004	(4.83397028243151e-001dB,-7.55382994504451e+001°)
6.38263486190489e+004	(2.03231649476556e-001dB,-8.16765553796789e+001°)
6.39734835482589e+004	(-1.52665218750670e-001dB,-8.76174527982782e+001°)
6.41209576585102e+004	(-5.75057543574073e-001dB,-9.32784151297140e+001°)
6.42687717316960e+004	(-1.05246064790544e+000dB,-9.86011650497360e+001°)
6.44169265515117e+004	(-1.57266280832126e+000dB,-1.03552474323012e+002°)
6.45654229034595e+004	(-2.12395278491170e+000dB,-1.08121126672911e+002°)
6.47142615748523e+004	(-2.69590859570388e+000dB,-1.12312921070691e+002°)
6.48634433548178e+004	(-3.27976803391630e+000dB,-1.16145325265859e+002°)
6.50129690343030e+004	(-3.86848727833863e+000dB,-1.19642783256296e+002°)
6.51628394060782e+004	(-4.45660960273950e+000dB,-1.22833090689453e+002°)
6.53130552647411e+004	(-5.04004373204318e+000dB,-1.25744857836819e+002°)
6.54636174067214e+004	(-5.61581830564634e+000dB,-1.28405886970085e+002°)
6.56145266302844e+004	(-6.18184988437466e+000dB,-1.30842236171430e+002°)
6.57657837355359e+004	(-6.73674156763955e+000dB,-1.33077758589277e+002°)
6.59173895244260e+004	(-7.27961699809096e+000dB,-1.35133949695556e+002°)
6.60693448007534e+004	(-7.80998809316019e+000dB,-1.37029981189843e+002°)
6.62216503701700e+004	(-8.32765206294032e+000dB,-1.38782838971311e+002°)
6.63743070401847e+004	(-8.83261253169387e+000dB,-1.40407511745523e+002°)
6.65273156201679e+004	(-9.32501984260012e+000dB,-1.41917197286280e+002°)
6.66806769213559e+004	(-9.80512629736688e+000dB,-1.43323507053694e+002°)
6.68343917568552e+004	(-1.02732528520477e+001dB,-1.44636658680495e+002°)
6.69884609416464e+004	(-1.07297645117244e+001dB,-1.45865651320418e+002°)
6.71428852925889e+004	(-1.11750522835893e+001dB,-1.47018422139293e+002°)
6.72976656284254e+004	(-1.16095200494536e+001dB,-1.48101984109317e+002°)
6.74528027697858e+004	(-1.20335751140242e+001dB,-1.49122546268114e+002°)
6.76082975391918e+004	(-1.24476214908924e+001dB,-1.50085618070793e+002°)
6.77641507610611e+004	(-1.28520552214161e+001dB,-1.50996099615178e+002°)
6.79203632617121e+004	(-1.32472611982469e+001dB,-1.51858359495254e+002°)
6.80769358693677e+004	(-1.36336110982162e+001dB,-1.52676301920247e+002°)
6.82338694141605e+004	(-1.40114621291035e+001dB,-1.53453424577131e+002°)
6.83911647281365e+004	(-1.43811563695997e+001dB,-1.54192868542443e+002°)
6.85488226452597e+004	(-1.47430205377827e+001dB,-1.54897461381148e+002°)
6.87068440014167e+004	(-1.50973660653393e+001dB,-1.55569754414574e+002°)
6.88652296344211e+004	(-1.54444893861668e+001dB,-1.56212054999623e+002°)
6.90239803840177e+004	(-1.57846723715010e+001dB,-1.56826454538582e+002°)
6.91830970918871e+004	(-1.61181828613454e+001dB,-1.57414852832276e+002°)
6.93425806016503e+004	(-1.64452752551904e+001dB,-1.57978979297804e+002°)
6.95024317588731e+004	(-1.67661911349234e+001dB,-1.58520411493963e+002°)
6.96626514110703e+004	(-1.70811599002564e+001dB,-1.59040591331092e+002°)
6.98232404077105e+004	(-1.73903994025640e+001dB,-1.59540839285787e+002°)
6.99841996002207e+004	(-1.76941165671898e+001dB,-1.60022366893362e+002°)
7.01455298419905e+004	(-1.79925079973840e+001dB,-1.60486287750646e+002°)
7.03072319883767e+004	(-1.82857605553483e+001dB,-1.60933627227706e+002°)
7.04693068967080e+004	(-1.85740519175764e+001dB,-1.61365331058287e+002°)
7.06317554262895e+004	(-1.88575511029366e+001dB,-1.61782272954428e+002°)
7.07945784384071e+004	(-1.91364189728657e+001dB,-1.62185261370047e+002°)
7.09577767963321e+004	(-1.94108087036974e+001dB,-1.62575045520819e+002°)
7.11213513653261e+004	(-1.96808662316269e+001dB,-1.62952320752770e+002°)
7.12853030126452e+004	(-1.99467306711267e+001dB,-1.63317733339369e+002°)
7.14496326075445e+004	(-2.02085347078519e+001dB,-1.63671884776123e+002°)
7.16143410212834e+004	(-2.04664049672026e+001dB,-1.64015335632454e+002°)
7.17794291271293e+004	(-2.07204623597884e+001dB,-1.64348609012766e+002°)
7.19448978003631e+004	(-2.09708224050703e+001dB,-1.64672193671873e+002°)
7.21107479182831e+004	(-2.12175955344553e+001dB,-1.64986546824149e+002°)
7.22769803602101e+004	(-2.14608873750978e+001dB,-1.65292096680770e+002°)
7.24435960074921e+004	(-2.17007990156203e+001dB,-1.65589244745145e+002°)
7.26105957435085e+004	(-2.19374272549216e+001dB,-1.65878367892894e+002°)
7.27779804536754e+004	(-2.21708648351825e+001dB,-1.66159820259550e+002°)
7.29457510254499e+004	(-2.24012006601225e+001dB,-1.66433934956354e+002°)
7.31139083483347e+004	(-2.26285199994996e+001dB,-1.66701025632111e+002°)
7.32824533138834e+004	(-2.28529046807855e+001dB,-1.66961387896976e+002°)
7.34513868157044e+004	(-2.30744332688895e+001dB,-1.67215300622197e+002°)
7.36207097494666e+004	(-2.32931812347484e+001dB,-1.67463027128245e+002°)
7.37904230129030e+004	(-2.35092211135408e+001dB,-1.67704816272376e+002°)
7.39605275058167e+004	(-2.37226226532382e+001dB,-1.67940903445425e+002°)
7.41310241300846e+004	(-2.39334529541496e+001dB,-1.68171511486569e+002°)
7.43019137896630e+004	(-2.41417766000739e+001dB,-1.68396851523851e+002°)
7.44731973905918e+004	(-2.43476557816290e+001dB,-1.68617123747415e+002°)
7.46448758409995e+004	(-2.45511504122864e+001dB,-1.68832518121683e+002°)
7.48169500511082e+004	(-2.47523182376017e+001dB,-1.69043215042042e+002°)
7.49894209332384e+004	(-2.49512149380961e+001dB,-1.69249385941038e+002°)
7.51622894018133e+004	(-2.51478942262110e+001dB,-1.69451193848583e+002°)
7.53355563733645e+004	(-2.53424079377278e+001dB,-1.69648793910194e+002°)
7.55092227665361e+004	(-2.55348061180165e+001dB,-1.69842333866932e+002°)
7.56832895020901e+004	(-2.57251371034501e+001dB,-1.70031954500292e+002°)
7.58577575029111e+004	(-2.59134475982977e+001dB,-1.70217790045036e+002°)
7.60326276940109e+004	(-2.60997827473882e+001dB,-1.70399968572635e+002°)
7.62079010025339e+004	(-2.62841862048134e+001dB,-1.70578612347752e+002°)
7.63835783577617e+004	(-2.64667001989214e+001dB,-1.70753838159971e+002°)
7.65596606911182e+004	(-2.66473655938350e+001dB,-1.70925757632755e+002°)
7.67361489361745e+004	(-2.68262219477093e+001dB,-1.71094477511462e+002°)
7.69130440286535e+004	(-2.70033075679325e+001dB,-1.71260099932069e+002°)
7.70903469064356e+004	(-2.71786595634562e+001dB,-1.71422722672091e+002°)
7.72680585095628e+004	(-2.73523138944307e+001dB,-1.71582439385088e+002°)
7.74461797802444e+004	(-2.75243054193066e+001dB,-1.71739339819989e+002°)
7.76247116628617e+004	(-2.76946679395566e+001dB,-1.71893510026392e+002°)
7.78036551039729e+004	(-2.78634342421562e+001dB,-1.72045032546878e+002°)
7.79830110523183e+004	(-2.80306361399576e+001dB,-1.72193986597288e+002°)
7.81627804588254e+004	(-2.81963045100782e+001dB,-1.72340448235860e+002°)
7.83429642766136e+004	(-2.83604693304195e+001dB,-1.72484490522000e+002°)
7.85235634609995e+004	(-2.85231597144229e+001dB,-1.72626183665457e+002°)
7.87045789695022e+004	(-2.86844039441640e+001dB,-1.72765595166555e+002°)
7.88860117618478e+004	(-2.88442295018781e+001dB,-1.72902789948117e+002°)
7.90678627999748e+004	(-2.90026631000048e+001dB,-1.73037830479656e+002°)
7.92501330480394e+004	(-2.91597307098352e+001dB,-1.73170776894354e+002°)
7.94328234724204e+004	(-2.93154575888363e+001dB,-1.73301687099329e+002°)
7.96159350417241e+004	(-2.94698683067271e+001dB,-1.73430616879629e+002°)
7.97994687267899e+004	(-2.96229867703731e+001dB,-1.73557619996370e+002°)
7.99834255006950e+004	(-2.97748362475615e+001dB,-1.73682748279412e+002°)
8.01678063387601e+004	(-2.99254393897188e+001dB,-1.73806051714918e+002°)
8.03526122185539e+004	(-3.00748182536253e+001dB,-1.73927578528130e+002°)
8.05378441198988e+004	(-3.02229943221788e+001dB,-1.74047375261670e+002°)
8.07235030248759e+004	(-3.03699885242583e+001dB,-1.74165486849635e+002°)
8.09095899178303e+004	(-3.05158212537323e+001dB,-1.74281956687774e+002°)
8.10961057853761e+004	(-3.06605123876569e+001dB,-1.74396826699964e+002°)
8.12830516164019e+004	(-3.08040813037036e+001dB,-1.74510137401227e+002°)
8.14704284020760e+004	(-3.09465468968569e+001dB,-1.74621927957497e+002°)
8.16582371358512e+004	(-3.10879275954162e+001dB,-1.74732236242327e+002°)
8.18464788134709e+004	(-3.12282413763384e+001dB,-1.74841098890727e+002°)
8.20351544329738e+004	(-3.13675057799527e+001dB,-1.74948551350295e+002°)
8.22242649946990e+004	(-3.15057379240773e+001dB,-1.75054627929808e+002°)
8.24138115012921e+004	(-3.16429545175687e+001dB,-1.75159361845410e+002°)
8.26037949577097e+004	(-3.17791718733296e+001dB,-1.75262785264544e+002°)
8.27942163712253e+004	(-3.19144059208011e+001dB,-1.75364929347763e+002°)
8.29850767514341e+004	(-3.20486722179644e+001dB,-1.75465824288514e+002°)
8.31763771102589e+004	(-3.21819859628743e+001dB,-1.75565499351048e+002°)
8.33681184619552e+004	(-3.23143620047461e+001dB,-1.75663982906521e+002°)
8.35603018231165e+004	(-3.24458148546172e+001dB,-1.75761302467413e+002°)
8.37529282126800e+004	(-3.25763586956024e+001dB,-1.75857484720348e+002°)
8.39459986519314e+004	(-3.27060073927615e+001dB,-1.75952555557403e+002°)
8.41395141645112e+004	(-3.28347745025969e+001dB,-1.76046540105976e+002°)
8.43334757764192e+004	(-3.29626732821966e+001dB,-1.76139462757318e+002°)
8.45278845160206e+004	(-3.30897166980409e+001dB,-1.76231347193764e+002°)
8.47227414140512e+004	(-3.32159174344843e+001dB,-1.76322216414764e+002°)
8.49180475036229e+004	(-3.33412879019300e+001dB,-1.76412092761755e+002°)
8.51138038202292e+004	(-3.34658402447077e+001dB,-1.76500997941942e+002°)
8.53100114017505e+004	(-3.35895863486700e+001dB,-1.76588953051041e+002°)
8.55066712884598e+004	(-3.37125378485170e+001dB,-1.76675978595048e+002°)
8.57037845230284e+004	(-3.38347061348626e+001dB,-1.76762094511064e+002°)
8.59013521505310e+004	(-3.39561023610526e+001dB,-1.76847320187237e+002°)
8.60993752184515e+004	(-3.40767374497448e+001dB,-1.76931674481866e+002°)
8.62978547766884e+004	(-3.41966220992616e+001dB,-1.77015175741698e+002°)
8.64967918775607e+004	(-3.43157667897239e+001dB,-1.77097841819464e+002°)
8.66961875758130e+004	(-3.44341817889764e+001dB,-1.77179690090701e+002°)
8.68960429286215e+004	(-3.45518771583107e+001dB,-1.77260737469865e+002°)
8.70963589955994e+004	(-3.46688627579970e+001dB,-1.77341000425807e+002°)
8.72971368388024e+004	(-3.47851482526303e+001dB,-1.77420494996614e+002°)
8.74983775227349e+004	(-3.49007431162989e+001dB,-1.77499236803854e+002°)
8.77000821143547e+004	(-3.50156566375826e+001dB,-1.77577241066258e+002°)
8.79022516830796e+004	(-3.51298979243872e+001dB,-1.77654522612856e+002°)
8.81048873007926e+004	(-3.52434759086215e+001dB,-1.77731095895602e+002°)
8.83079900418474e+004	(-3.53563993507231e+001dB,-1.77806975001504e+002°)
8.85115609830747e+004	(-3.54686768440391e+001dB,-1.77882173664281e+002°)
8.87156012037872e+004	(-3.55803168190665e+001dB,-1.77956705275578e+002°)
8.89201117857859e+004	(-3.56913275475584e+001dB,-1.78030582895746e+002°)
8.91250938133656e+004	(-3.58017171465011e+001dB,-1.78103819264219e+002°)
8.93305483733205e+004	(-3.59114935819665e+001dB,-1.78176426809493e+002°)
8.95364765549504e+004	(-3.60206646728447e+001dB,-1.78248417658740e+002°)
8.97428794500658e+004	(-3.61292380944610e+001dB,-1.78319803647052e+002°)
8.99497581529944e+004	(-3.62372213820824e+001dB,-1.78390596326358e+002°)
9.01571137605866e+004	(-3.63446219343168e+001dB,-1.78460806974000e+002°)
9.03649473722210e+004	(-3.64514470164088e+001dB,-1.78530446601009e+002°)
9.05732600898109e+004	(-3.65577037634369e+001dB,-1.78599525960066e+002°)
9.07820530178094e+004	(-3.66633991834142e+001dB,-1.78668055553193e+002°)
